id,latitude,longitude,name,host_id,host_name,neighbourhood,room_type,price,minimum_nights,number_of_reviews,last_review,calculated_host_listings_count,availability_365,reviews_per_month
1055729625049508157,52.37050269564241,4.883602933472772,Luxury City Studio Next to Canals of Amsterdam,39110511,Mike,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,185.0,1,2,2024-10-17,34,57,0.23
1055774883076478044,52.38025665873061,4.858216377355834,Cozy apartment in Amsterdam West,15428298,Zoë,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,280.0,6,3,2024-06-02,1,268,0.44
1055844731252164829,52.38424931912677,4.787003012423271,Inn Het Nest - Appartement 3 - Familie Suite,136643553,Geertje,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,271.0,2,37,2024-11-25,3,339,3.25
1055894010896216480,52.36600886159264,4.892269819666101,Cozy flat in Central Flower Market with great view,90370758,Kuzy,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,259.0,1,8,2024-09-29,1,114,0.95
1056481934024887960,52.3720175,4.878348,Amazing renovated apt. in centre,23453990,Maximilianus Julien Antonius Johannes,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,233.0,3,6,2024-10-12,1,30,0.78
1056624935513251187,52.3510137604122,4.945011808715877,House in a quiet neighbourhood.,91117406,Joost Willem,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,0,2024-10-20,1,273,1.026822858420935
1056996662886988929,52.35104613770368,4.888220559622542,Luxury duplex apartment in famous Pijp area,553088387,Karin,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,318.0,2,9,2024-11-10,1,136,1.07
1057039325160808437,52.36453479999999,4.861166799999999,Stylish and newly renovated home,12830131,Bart,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,4,2024-08-14,1,1,0.57
1057052812716612448,52.371316,4.8739682,Water view large home Amsterdam city center,3663294,Alexandra,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,8,2024-07-02,1,0,0.76
1057112589655164286,52.3821246,4.8688582,Chic Urban Apartment by Jordaan,53547478,Emilie,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,280.0,1,16,2024-11-29,1,90,1.8
1057323116104746614,52.33258,4.88579,Perfect 2 couple apartment,97602499,Bart,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,350.0,2,1,2024-01-01,1,2,0.09
1057337816516640947,52.37587609904078,4.892499782145023,"in the heart of the center, opposite Dam Square",252331114,Alireza,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,11,2024-09-07,1,0,1.1
1057441195029085249,52.37868,4.88527,Cosy Jordaan house with cat,3973771,Caro,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,275.0,4,3,2024-11-03,1,7,0.69
1057730249268434967,52.35427,4.92013,Lovely apartment close to city!,61754173,Emma,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,250.0,4,6,2024-10-20,1,108,0.54
1070157335848888666,52.3945874,4.9098029,Cosy & spacious loft in Amsterdam,556833939,C.W.,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,433.0,2,43,2024-11-24,1,252,4.39
1057823960725548963,52.3701866,4.855457599999999,Two person apartment Amsterdam,73703972,Floris,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,159.0,1,0,2024-10-20,1,244,1.026822858420935
1057877740237365579,52.372749166125246,4.8620132611849645,Charming Amsterdam Getaway,417841556,Olivier & Roxanne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,595.0,10,2,2024-06-30,1,70,0.18
1057938415662185806,52.34998236200016,4.936453793059371,Prachtig luxe appartement in rustige wijk,91951982,Lizet,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,5,0,2024-10-20,1,0,1.026822858420935
1058057921312186957,52.35856,4.92118,"Full apartment, Oost Park AMS",162914563,Florian Olivier,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,246.0,2,2,2024-10-13,1,12,0.58
1058176062560231945,52.38204,4.7972,Private 3 bedroom apartment AMS,486429198,David,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,278.0,2,9,2024-12-01,2,267,0.9
1058486811131296799,52.37926,4.87533,"Modern apartment, top location",7711819,Lisanne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,7,2024-07-21,1,0,0.77
1058590282228782699,52.3800246,4.879523799999999,Fijnste plek in de Jordaan,1430589,Diederik,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,363.0,3,0,2024-10-20,1,132,1.026822858420935
1059411093711779931,52.35137,4.7935,Quarto Aconchegante  apartament.,553790830,Mayara,"Amsterdam, Noord-Holland, Netherlands",Private room,111.0,2,4,2024-05-12,1,173,0.44
1059551843109056441,52.37639,4.84713,Kamer te huur in gedeeld appartement,489280581,Maik,"Amsterdam, Noord-Holland, Netherlands",Private room,72.0,10,4,2024-10-20,1,49,0.43
1059964747657859493,52.3559791295299,4.90237529849759,Luxurious apartment in the Pijp,28696403,Mickey,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,0,2024-10-20,1,0,1.026822858420935
1060033526755918543,52.41884,4.90171,Charming house for families,4473752,Michiel,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,0,2024-10-20,1,0,1.026822858420935
1060042439134312492,52.36486127477348,4.851000645951147,Luxurious Apartment (105m²) with 2 cats,28553050,Roos,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,280.0,3,1,2024-05-19,1,98,0.15
1060070915627206403,52.37959,4.85452,Bright apartment Amsterdam-West,317063910,Joey,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,185.0,2,6,2024-11-10,1,8,1.07
1060076615715813433,52.32793,4.85802,De Parel van de Stad,63930115,Dennis,"Amsterdam, Noord-Holland, Netherlands",Private room,86.0,1,49,2024-12-01,6,276,4.34
1060254082315975455,52.36171291875077,4.884748011535807,Apartment city Leidse Square,104538051,Emrah,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,170.0,2,0,2024-10-20,1,36,1.026822858420935
1060315199077089336,52.37686898632025,4.859128072857857,* Gezellig rustig appartement * in Amsterdam-West,128080501,Eva,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,140.0,3,4,2024-10-20,1,26,0.42
1060602250514578603,52.38419237173609,4.87012797872668,Groen en centraal tophuis,263689887,Marijke,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,240.0,7,0,2024-10-20,2,269,1.026822858420935
1060631672451298615,52.376873090417824,4.839083997725868,Cosy Apartment Amsterdam West. 15 min from centre,42037503,Jessica,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,3,2024-10-13,1,0,0.55
1060741156881803323,52.36446384780167,4.861607359329014,Appartement in Amsterdam,317055839,Frank,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,149.0,2,0,2024-10-20,1,3,1.026822858420935
1060775535115363957,52.4202413,4.895193799999999,Stylish private studio. Free bikes & parking,2695462,Ragna,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,3,30,2024-11-10,1,4,3.69
1060853382079168181,52.381723635145775,4.86682595015856,Amazing loft in Amsterdam West,693472,Ayden,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,185.0,9,3,2024-10-05,1,153,0.35
1060946910440384728,52.37110416013065,4.848514907062054,Cozy appartment in lively West,103507511,Tesse,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,7,2024-10-05,1,0,1.04
1060998691459252164,52.36246,4.93189,Lovely apartment in Amsterdam,188346573,Bart,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,158.0,3,2,2024-01-25,1,22,0.19
1061508448694920691,52.36307,4.94111,Cozy apartment in Amsterdam,118999550,Tessy,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,165.0,2,5,2024-11-10,1,46,0.58
1061510146635610984,52.37310243421565,4.830003448385768,Bright & comfy close to the city,69641580,Anne,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,116.0,2,10,2024-10-27,1,53,2.5
1061549942774555654,52.37293600521723,4.880779127775895,Charming loft apartment Jordaan,200506188,Nini,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,11,2024-11-03,1,0,1.21
1061573426747170447,52.35178759305728,4.848001484217904,Unique loft  in Amsterdam 180m2,26060449,Nina,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,485.0,5,3,2024-10-21,1,78,0.41
1061702854668751102,52.36295745813845,4.857848079422428,Stylish Stay Near Amsterdam's Vibrant Center,145230336,Matilde,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,2,2024-10-11,1,241,0.71
1062752844947604934,52.2995,4.99632,Family stay in Amsterdam.,31093577,Martine,"Amsterdam, Noord-Holland, Netherlands",Private room,260.0,3,0,2024-10-20,3,253,1.026822858420935
1062838347526034008,52.358,4.89694,Chic Gem in the city centre,84692157,Bas,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,0,2024-10-20,1,0,1.026822858420935
1062847655758001766,52.35342,5.0002,Cozy duplex in Amsterdam East,64548360,Miriam,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,220.0,4,1,2024-09-27,1,8,0.42
1062850018604980946,52.36339,4.93411,Practical apartment in the lively Indische Buurt,554801091,Jaap,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,157.0,1,5,2024-09-28,1,0,0.6
1063140082109157667,52.3651143,4.8627679,Charming apartment in Oud-West,46218617,Gwen,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,5,2024-09-29,1,239,0.97
1063168364900026280,52.4173127,4.8890673,Amsterdam,554904796,Marek,"Amsterdam, Noord-Holland, Netherlands",Private room,70.0,1,0,2024-10-20,1,269,1.026822858420935
1063198610793838701,52.39492493708525,4.87734530121088,Cozy Studio Apartment near Amsterdam Center,554914555,Kasper,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,5,2024-03-28,1,0,0.48
1063671895974211028,52.37116,4.87552,Light appartement in city center,220718343,Margot,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,225.0,4,1,2024-10-13,1,216,0.54
1063743133961589373,52.37349,4.87437,Idyllic apartment in Amsterdam,101175570,Lolo,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,225.0,4,2,2024-10-17,1,36,0.9
1063776919431106406,52.369909596351626,4.853453429571949,Appartement Amsterdam West,62110445,Esmee,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,2,2,2024-10-20,1,81,0.32
1063826395445094200,52.35145811633183,4.852933413515769,Lovely apartment with rooftop near Vondelpark,50395694,Leo,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,243.0,2,2,2024-09-29,1,42,0.34
1063875289084562417,52.350041548385,4.878037646412849,Beethoven Palace,172796814,Yasmin,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,22,0,2024-10-20,1,3,1.026822858420935
1064376683671764719,52.3623204,4.9290785,Apartment in Amsterdam,44946885,Harm,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,300.0,2,8,2024-07-13,1,269,0.88
1064410724349378494,52.3791102,4.8532511,Cozy Private Apartment,12643652,Jasmin,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,124.0,1,3,2024-11-19,1,242,0.64
1064500923273474970,52.393249,4.886736,Stunning luxury apartment with a view on 17th fl.,252090529,Kemmie,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,350.0,4,0,2024-10-20,1,87,1.026822858420935
1064552855919083863,52.36489230000001,4.877250099999999,Luxery B&B Room Old West,34339644,Marceline,"Amsterdam, Noord-Holland, Netherlands",Private room,96.0,2,14,2024-11-24,1,361,1.68
1064571268497127340,52.35543379370389,4.850955806019136,Innamsterdam4U bed and breakfast,175315662,Wouter And Zu,"Amsterdam, Noord-Holland, Netherlands",Private room,119.0,2,31,2024-11-10,2,336,3.41
1064978643010096510,52.35852,4.99924,Beachside Elegance: Amsterdam’s,555425750,Sara,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,212.0,2,33,2024-12-01,1,70,3.47
1065103079531908477,52.39061,4.94179,Cosy room in Amsterdam Noord,2377188,Maja,"Amsterdam, Noord-Holland, Netherlands",Private room,75.0,2,16,2024-11-15,2,89,1.54
1065133617711590973,52.3382545,4.920367,Perfect home base for your city trip,555466758,Daniella,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,1,5,2024-07-24,6,0,0.93
1065133617771506304,52.3382545,4.920367,Style and location are the key,555466758,Daniella,"Amsterdam, Noord-Holland, Netherlands",Private room,121.0,1,49,2024-11-06,6,113,7.21
1065133943181164845,52.3382545,4.920367,Comfortable and cosy stay in Amsterdam,555466758,Daniella,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,1,33,2024-11-02,6,115,4.71
1065133947403139150,52.3382545,4.920367,Marshall speakers and a bar await you,555466758,Daniella,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,1,0,2024-10-20,6,113,1.026822858420935
1065175092415050468,52.35021350947129,4.8363436566626,Spacious Design apartment near vondelpark,223780379,David,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,210.0,5,0,2024-10-20,1,257,1.026822858420935
1065222193575154512,52.36526,4.88115,Amsterdam 5-Person Private Dorm,354532008,Hotel,"Amsterdam, Noord-Holland, Netherlands",Private room,128.0,1,51,2024-12-01,5,30,4.71
1065290778615100375,52.346346,4.8472538,Unique family home,73904516,Friso,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,350.0,3,0,2024-10-20,1,81,1.026822858420935
1065727911430517382,52.371150628399725,4.947141744196416,Boot L'Atlantide in Amsterdam,18488159,Jelle,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,189.0,2,40,2024-11-24,1,15,5.19
1065923595946602809,52.3560363,4.9155981,Beautiful apartment with garden,32179795,Steven,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,9,5,2024-10-21,1,0,0.5
1065995876137947118,52.38299630328977,4.823448388361325,Spacious & bright house with sunny garden!,11068648,Marlou,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,217.0,2,8,2024-11-03,1,248,1.36
1066037217145564844,52.4152278,4.8901246,Spacious and cheerful family home in former shop,32210460,Marjan,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,349.0,7,6,2024-07-25,1,76,0.83
1067073309854426564,52.37806570191248,4.849489532994171,Modern 2bdr house with garden,5923803,Margo,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,250.0,3,3,2024-05-03,1,11,0.38
1067326989137022570,52.36103,4.85382,Perfect app voor Oud&Nieuw met gezin | A-locatie!,15186254,Evelien,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,247.0,4,3,2024-08-11,1,147,0.67
1067626580782687057,52.3808492078718,4.857783579685069,Bright apartment,200231555,Dorian,"Amsterdam,  the Netherlands, Netherlands",Entire home/apt,200.0,5,1,2024-02-24,1,0,0.1
1067797643917219467,52.35231,4.90605,Entire historic house with garden,65313645,Reinier,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,20,2,2024-03-31,1,257,0.22
1068219371182271869,52.35414214983053,4.903523496092329,Apartment De Pijp,21344094,Nard,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,7,2024-11-24,1,34,1.25
1068599834127766474,52.38422621969319,4.8943506552515625,Authentic houseboat Capella,556392476,Peter,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,103.0,3,21,2024-11-10,4,216,2.44
1068647611578291352,52.36006037521496,4.89233654232788,City Centre Canal view apartment,556402733,Niels,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,470.0,5,8,2024-10-22,1,256,0.95
1068672375724030290,52.3635538,4.8558148,Flat with a garden near Vondelpark,76927463,Kas,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,5,2024-05-26,1,0,0.55
1068737348769470251,52.36262,4.92125,Comfortable apartment in the center of Amsterdam,3957095,Mariela,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,2,2024-08-02,1,0,0.27
1068795126556243126,52.35166250663478,4.892385273016364,Modern and spacious apartment,14787228,Daan,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,300.0,4,1,2024-05-13,1,156,0.14
1069305449031932835,52.3905834388037,4.885884462643933,A piece of calm near the Jordaan,70838938,Antoine,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,214.0,2,4,2024-10-20,1,179,0.69
1069447249530426994,52.375755628009166,4.875031837661092,Large home in central Amsterdam.,556632336,Anna,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,450.0,2,0,2024-10-20,1,34,1.026822858420935
1069481417396178494,52.35649540489473,4.852926581741476,Cozy Apartment in Amsterdam near Tram,12081764,Giulia,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,3,2024-06-22,1,0,0.39
1069487406580344135,52.3724839,4.9010014,Monumental apartment with great view - 2b/2b,14779784,Hesther Elisabeth,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,3,2024-09-27,1,88,0.51
1069523995320441569,52.37941955598696,4.891127848207713,'Superiour room' in old renovated Coachman's house,333365486,Maurits,"Amsterdam, Noord-Holland, Netherlands",Private room,127.0,1,54,2024-11-03,2,14,5.03
1069575428270142794,52.377808428755216,4.881103318590981,Sunny Apartment - Jordaan,115259353,Michael,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,251.0,3,25,2024-12-01,1,336,3.05
1069736766488742305,52.37923909790043,4.855981102088484,Gorgeous Family Maisonette in Amsterdam near Tram,6343406,Anne-Marijn,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,7,2024-05-26,1,0,0.79
1070079548433499845,52.36360150517696,4.898736673733022,Livia's Hideaway Canalbelt,402176281,David,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,256.0,1,14,2024-11-28,3,180,2.09
1070141585360167451,52.41827,4.90722,Fantastisch huis met ruime tuin,2955185,Evie,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,375.0,2,4,2024-08-10,1,46,0.55
1070149277428119974,52.35331,4.90365,Casa Delea Attica -Luxury loft in De Pijp,22537997,Ferdau,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,232.0,3,57,2024-12-02,2,0,5.25
1070153839535044786,52.3477603,4.9375297,Spacious Family Apartment,16050588,Tiphaine,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,3,7,2024-08-18,1,140,0.83
1070187191207948597,52.3617064,4.886061,Heerlijke woning aan de gracht in hartje Amsterdam,348462280,Jurre,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,446.0,1,5,2024-07-17,1,67,0.67
1070193708726945478,52.39274,4.90569,Appartement aan het water,18240773,Willemijn,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,4,6,2024-07-28,1,0,0.66
1070317625845122552,52.36831233279081,4.885775074497435,Cosy Canal Suite,31530151,William,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,245.0,2,19,2024-11-05,1,201,2.38
1070680511409156272,52.33628700461792,4.904594244128754,Cc,61894886,Chems,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,200.0,1,0,2024-10-20,1,0,1.026822858420935
1070790460574138864,52.38005338398816,4.87433669005614,Cozy appartment near De Jordaan,25383884,Nina,"Amsterdam, Noord-Holland, Netherlands",Entire home/apt,120.0,2,5,2024-04-28,1,68,0.55
1070838435634595880,52.3689672,4.9463418,Perks like 7th-floor cafe/restaurant & free WiFi,557018845,The Niu Fender,"Amsterdam, Noord-Holland, Netherlands",Private room,114.0,1,44,2024-11-03,7,7,5.84
1070838435653570304,52.3689672,4.9463418,Revitalized industrial harbour district home base,557018845,The Niu Fender,"Amsterdam, Noord-Holland, Netherlands",Private room,124.0,1,0,2024-10-20,7,7,1.026822858420935
1070838638667819771,52.36897,4.94634,Design and location are key in this hotel,557018845,The Niu Fender,"Amsterdam, Noord-Holland, Netherlands",Private room,140.0,1,7,2024-10-13,7,7,1.03
1070838640279070738,52.3689672,4.9463418,Light-filled living lobby with long communal table,557018845,The Niu Fender,"Amsterdam, Noord-Holland, Netherlands",Private room,148.0,1,0,2024-10-20,7,7,1.026822858420935
1070838767631909360,52.3689672,4.9463418,Casual digs in hip ‘hood in east Amsterdam,557018845,The Niu Fender,"Amsterdam, Noord-Holland, Netherlands",Private room,156.0,1,14,2024-09-08,7,7,1.88
1070838769999075901,52.3689672,4.9463418,Guest living lobby doubles as co-working space,557018845,The Niu Fender,"Amsterdam, Noord-Holland, Netherlands",Private room,163.0,1,0,2024-10-20,7,7,1.026822858420935
1070838900835833293,52.3689672,4.9463418,Urban paradise for digital nomads,557018845,The Niu Fender,"Amsterdam, Noord-Holland, Netherlands",Private room,200.0,1,2,2024-07-14,7,7,0.39
